Date,BIRD ID,Weight
02/01/2013,4H-55183,
03/01/2013,4H-48950,49.24
03/01/2013,4H-55256,44.44
03/01/2013,4H-55199,46.31
03/01/2013,4H-48938,41.53
03/01/2013,4H-48893,39.17
05/01/2013,4H-48718,48.95
05/01/2013,4H-48813,42.72
05/01/2013,4H-48765,41.74
05/01/2013,4H-39182,44.77
05/01/2013,4H-48923,43.19
06/01/2013,4H-48784,46
06/01/2013,4H-48744,
07/01/2013,4H-48712,47.9
07/01/2013,4H-55241,38.42
07/01/2013,4H-54964,44.21
07/01/2013,4H-55282,40.83
07/01/2013,4H-48951,43.34
07/01/2013,4H-48745,43.04
07/01/2013,4H-54951,
07/01/2013,4H-54941,41.83
07/01/2013,4H-55206,43.97
07/01/2013,4H-48761,45.34
08/01/2013,4H-48938,41.94
08/01/2013,4H-48945,41.83
08/01/2013,4H-55199,47.15
08/01/2013,4H-48950,47.55
08/01/2013,4H-55256,42.37
08/01/2013,4H-39163,45.15
08/01/2013,4H-48826,
08/01/2013,4H-48753,46.6
10/01/2013,4H-54951,42.79
10/01/2013,4H-48855,41.1
10/01/2013,4H-55226,43.44
10/01/2013,4H-48900,41.32
10/01/2013,4H-48718,47.13
10/01/2013,4H-48765,40.91
11/01/2013,4H-48813,40.44
11/01/2013,4H-48923,42.1
11/01/2013,4H-55232,45.17
11/01/2013,4H-48784,47.1
11/01/2013,4H-55236,38.94
11/01/2013,4H-48997,44.61
13/01/2013,4H-39179,45.67
13/01/2013,4H-54955,41.26
13/01/2013,4H-55227,38.53
13/01/2013,4H-54927,41.15
13/01/2013,4H-55252,39.42
13/01/2013,4H-48826,44.48
14/01/2013,4H-54905,44.39
14/01/2013,4H-54906,43.42
14/01/2013,4H-48983,47.87
14/01/2013,4H-48706,44.08
14/01/2013,4H-55233,44.34
15/01/2013,4H-48812,46.98
14/01/2013,4H-48843,41.5
14/01/2013,4H-55125,45.69
15/01/2013,4H-48855,40.53
15/01/2013,4H-48900,40.17
15/01/2013,4H-55251,38.67
16/01/2013,4H-55229,39.9
16/01/2013,4H-48893,38.49
16/01/2013,4H-48810,41.29
16/01/2013,4H-39145,42.26
16/01/2013,4H-48809,38.9
16/01/2013,4H-39195,39.77
16/01/2013,4H-39172,40.13
16/01/2013,4H-55232,43.93
19/01/2013,4H-39179,45.15
19/01/2013,4H-54955,40.55
19/01/2013,4H-54927,40.12
19/01/2013,4H-55227,39.08
19/01/2013,4H-55252,38.3
19/01/2013,4H-39196,38.72
19/01/2013,4H-54905,41.98
17/01/2013,4H-55270,48.69
17/01/2013,4H-48845,47.71
17/01/2013,4H-48948,42.79
18/01/2013,4H-55162,44.72
18/01/2013,4H-55111,44.9
20/01/2013,4H-48912,45.65
20/01/2013,4H-55251,38.92
21/01/2013,4H-48738,39.66
21/01/2013,4H-55222,42.55
21/01/2013,4H-48963,43.13
21/01/2013,4H-55105,38.44
21/01/2013,4H-48786,40.59
22/01/2013,4H-48730,44.25
25/01/2013,4H-55285,44.26
25/01/2013,4H-55125,43.58
25/01/2013,4H-48730,42.44
25/01/2013,4H-39154,42.27
25/01/2013,4H-55014,40.62
26/01/2013,4H-48786,40.9
26/01/2013,4H-48896,41.68
27/01/2013,4H-48738,36.06
27/01/2013,4H-48963,39.95
29/01/2013,4H-39154,44.24
30/01/2013,4H-55125,44.22
30/01/2013,4H-48730,42.99
30/01/2013,4H-55285,43.94
03/02/2013,4H-54912,39.05
03/02/2013,4H-39154,42.24
03/02/2013,4H-55014,40.5
12/02/2013,4H-48926,38.96
12/02/2013,4H-48890,44.18
15/02/2013,4H-49000,48.24
15/02/2013,4H-54977,45.5
15/02/2013,4H-55023,42.55
15/02/2013,4H-55024,45.57
15/02/2013,4H-55025,41.2
15/02/2013,4H-55026,46.14
15/02/2013,4H-55392,43.74
21/02/2013,4H-54909,40.92
21/02/2013,4H-39196,38.86
21/02/2013,4H-55227,40.36
01/03/2013,4H-55394,
01/03/2013,4H-55211,
01/03/2013,4H-55395,
01/03/2013,4H-55396,
01/03/2013,4H-55397,
01/03/2013,4H-55398,
02/03/2013,4H-55170,
02/03/2013,4H-55007,
02/03/2013,4H-55281,
02/03/2013,4H-39155,
05/03/2013,4H-48730,45.13
05/03/2013,4H-55399,42.71
10/03/2013,4H-55399,41.86
10/03/2013,4H-48730,43.43
18/03/2013,4H-48779,
18/03/2013,4H-48719,
19/03/2013,4H-55236,39.2
19/03/2013,4H-48997,44.4
19/03/2013,4H-48827,40.2
22/03/2013,4H-48813,41.3
22/03/2013,4H-48718,47
22/03/2013,4H-48765,43.1
23/03/2013,4H-54942,43.9
26/03/2013,4H-48717,46
26/03/2013,4H-48726,50.3
26/03/2013,4H-55176,48.6
27/03/2013,4H-48721,44.8
27/03/2013,4H-55233,45.4
27/02/2013,4H-55104,
27/02/2013,,
27/02/2013,4H-55258,
27/02/2013,,
27/02/2013,4H-55259,
27/02/2013,4H-55260,
27/02/2013,4H-55008,
28/02/2013,4H-55287,
28/02/2013,,
28/02/2013,,
28/02/2013,4H-55011,
02/03/2013,4H-55363,
02/03/2013,4H-48937,
02/03/2013,4H-55383,
02/03/2013,4H-48731,
02/03/2013,4H-55382,
29/03/2013,4H-55183,45.1
29/03/2013,4H-48728,44.3
29/03/2013,4H-55202,43.9
02/04/2013,4H-48816,49.41
02/04/2013,4H-55218,51.55
02/04/2013,4H-39197,47.23
02/04/2013,4H-48772,43.89
02/04/2013,4H-55168,41.43
02/04/2013,4H-55252,42.2
02/04/2013,4H-54955,41.09
02/04/2013,4H-55254,44.34
02/04/2013,4H-48977,49.33
02/04/2013,4H-39196,42
02/04/2013,4H-54927,43.76
02/04/2013,4H-55227,42.23
02/04/2013,4H-48737,45.44
02/04/2013,4H-55201,45.99
02/04/2013,4H-48800,45.99
02/04/2013,4H-55255,50.61
03/04/2013,4H-48730,44.26
03/04/2013,4H-55125,46.61
03/04/2013,4H-55256,45.98
03/04/2013,4H-48950,51.38
03/04/2013,4H-48945,42.29
03/04/2013,4H-48896,46.68
03/04/2013,4H-55014,44.37
03/04/2013,4H-39154,46.31
29/03/2013,4H-48744,47.3
03/04/2013,4H-54957,43.5
03/04/2013,4H-55253,45
10/04/2013,4H-55001,39.15
10/04/2013,4H-55224,43.05
10/04/2013,4H-54973,43.7
10/04/2013,4H-39136,46.21
10/04/2013,4H-54984,41.14
10/04/2013,4H-55221,47.72
10/04/2013,4H-48722,44.45
10/04/2013,4H-54941,42.66
10/04/2013,4H-48756,49.28
10/04/2013,4H-55206,47.02
10/04/2013,4H-48923,45.17
10/04/2013,4H-39168,49
10/04/2013,4H-48951,47.5
11/04/2013,4H-48826,46.9
11/04/2013,4H-39172,45.2
11/04/2013,4H-48828,43.9
12/04/2013,4H-48858,38.8
12/04/2013,4H-54909,44.5
12/04/2013,4H-54908,43.8
07/04/2013,4H-48714,45
07/04/2013,4H-48753,50.1
11/04/2013,4H-54977,46.74
11/04/2013,4H-49000,50.49
11/04/2013,4H-48779,47.34
11/04/2013,4H-55202,45.29
11/04/2013,4H-55270,50.66
11/04/2013,4H-48948,45.23
11/04/2013,4H-48845,50.39
11/04/2013,4H-48849,42.5
11/04/2013,4H-54972,41.41
13/04/2013,4H-55251,43.03
13/04/2013,4H-54951,46.11
13/04/2013,4H-48955,49.38
13/04/2013,4H-48912,48.6
13/04/2013,4H-48938,45.62
13/04/2013,4H-48855,44.04
15/04/2013,4H-39145,44.8
15/04/2013,4H-48893,42.6
15/04/2013,4H-48809,43.9
15/04/2013,4H-55229,47.6
16/04/2013,4H-48932,46.9
18/04/2013,4H-54905,45.66
18/04/2013,4H-54906,42.67
18/04/2013,4H-39194,46.78
18/04/2013,4H-54959,44.85
18/04/2013,4H-48732,40.27
18/04/2013,4H-39180,43
18/04/2013,4H-48963,44.68
18/04/2013,4H-48738,41.17
04/02/2013,4H-54926,44.13
04/02/2013,4H-48780,42.18
10/10/2013,4H-55176,48.8
12/10/2013,4H-48813,49.4
20/10/2013,4H-39179,46.1
20/10/2013,4H-54955,42.7
20/10/2013,4H-55252,42.6
20/10/2013,4H-48849,42.4
21/10/2013,4H-55102,39.2
21/10/2013,4H-48938,43.3
21/10/2013,4H-48718,49
21/10/2013,4H-55183,45.4
21/10/2013,4H-48744,47.6
22/10/2013,4H-55146,46.6
23/10/2013,4H-55125,45.9
23/10/2013,4H-55393,39.2
23/10/2013,4H-48816,47
23/10/2013,4H-39197,45.1
24/10/2013,4H-39192,38.2
24/10/2013,4H-48997,44.8
24/10/2013,4H-48855,43.3
24/10/2013,4H-55226,42.8
29/10/2013,4H-55256,43.7
29/10/2013,4H-55101,41.3
30/10/2013,4H-48745,44.3
30/10/2013,4H-48951,45.9
30/10/2013,4H-55254,42.7
30/10/2013,4H-55255,45.3
30/10/2013,4H-48977,43.6
31/10/2013,4H-48963,43.9
01/11/2013,4H-39154,45.7
01/11/2013,4H-48753,46.5
03/11/2013,4H-48997,43.5
03/11/2013,4H-48827,37.8
03/11/2013,4H-48983,50.92
05/11/2013,4H-48726,47.56
07/11/2013,4H-48719,44.87
07/11/2013,4H-55202,43.83
07/11/2013,4H-48779,42.69
08/11/2013,4H-48855,41.95
08/11/2013,4H-48955,43.59
08/11/2013,4H-39182,45.8
08/11/2013,4H-48971,45.99
09/11/2013,4H-48950,50.69
09/11/2013,4H-55101,42.99
09/11/2013,4H-48813,39.99
09/11/2013,4H-48845,44.55
11/11/2013,4H-55256,43.28
11/11/2013,4H-48950,47.63
11/11/2013,4H-55199,44.06
12/11/2013,4H-48732,
07/11/2013,4H-48989,43.4
07/11/2013,4H-55146,45.6
10/11/2013,4H-39172,38.8
10/11/2013,4H-54929,46
10/11/2013,4H-48828,39.5
12/11/2013,4H-48753,42.4
13/11/2013,4H-48963,40.9
12/11/2013,4H-54959,37.06
12/11/2013,4H-39194,38.87
14/11/2013,4H-39197,40.07
14/11/2013,4H-48816,43.09
14/11/2013,4H-48772,37.01
15/11/2013,4H-48927,41.13
15/11/2013,4H-48800,45.13
15/11/2013,4H-48721,42.74
16/11/2013,4H-48890,44.32
14/11/2013,4H-48983,46.3
16/11/2013,4H-55218,45.6
16/11/2013,4H-48826,42.8
16/11/2013,4H-39163,42.6
18/11/2013,4H-55251,40.11
18/11/2013,4H-55168,40.96
18/11/2013,4H-55199,46.03
18/11/2013,4H-48945,40.94
18/11/2013,4H-48950,49.5
25/11/2013,4H-55201,44.43
25/11/2013,4H-48858,38.06
25/11/2013,4H-55254,40.31
25/11/2013,4H-48977,43.74
25/11/2013,4H-55255,44.35
26/11/2013,4H-48800,46.77
26/11/2013,4H-48927,40.6
21/11/2013,4H-48932,42
21/11/2013,4H-48971,47.9
24/11/2013,4H-55183,
24/11/2013,4H-48744,
29/11/2013,4H-48726,47.4
29/11/2013,4H-55176,46.7
03/12/2013,4H-54908,41.6
06/12/2013,4H-39182,46.6
06/12/2013,4H-48730,41.5
06/12/2013,4H-55393,39
06/12/2013,4H-55125,42.9
07/12/2013,4H-48765,43.2
07/12/2013,4H-48718,48.3
02/12/2013,4H-55001,37.54
02/12/2013,4H-54973,43.37
02/12/2013,4H-48745,43.49
02/12/2013,4H-48951,44.13
02/12/2013,4H-39136,45.25
28/11/2013,4H-39195,39.97
28/11/2013,4H-55229,40.46
28/11/2013,4H-48809,38.31
28/11/2013,4H-39145,42.34
03/12/2013,4H-55204,42
03/12/2013,4H-54962,45.6
03/12/2013,4H-48780,43.9
03/12/2013,4H-55391,37
03/12/2013,4H-55270,46.2
12/12/2013,4H-48845,47.6
12/12/2013,4H-48813,44.8
12/12/2013,4H-48963,44.1
12/12/2013,4H-55222,45.3
12/12/2013,4H-55291,44.6
14/12/2013,4H-48890,47.65
14/12/2013,4H-48721,46.6
14/12/2013,4H-55226,42.7
14/12/2013,4H-54951,46.3
15/12/2013,4H-48950,47.93
15/12/2013,4H-55256,42.96
15/12/2013,4H-39194,42.46
15/12/2013,4H-48800,48.42
15/12/2013,4H-48858,37.95
16/12/2013,4H-55201,45.6
18/12/2013,4H-55202,48.37
18/12/2013,4H-48971,54.04
18/12/2013,4H-54905,49.26
18/12/2013,4H-54906,47.68
17/12/2013,4H-48997,47.9
17/12/2013,4H-55146,50.6
17/12/2013,4H-48983,52.3
17/12/2013,4H-39182,50.1
17/12/2013,4H-48718,50.4
23/12/2013,,42.37
23/12/2013,,43.59
28/12/2013,4H-54977,50.34
28/12/2013,4H-55202,46.69
28/12/2013,4H-48719,49.65
28/12/2013,4H-39178,46.66
28/12/2013,4H-54957,44.81
28/12/2013,4H-55295,46.27
28/12/2013,4H-55001,39.77
29/12/2013,4H-55021,
30/12/2013,4H-39197,46.71
30/12/2013,4H-48816,49.7
30/12/2013,4H-48718,50.21
30/12/2013,4H-48971,51.51
30/12/2013,4H-48912,48.42
30/12/2013,4H-55251,42.32
02/01/2014,4H-48744,51.43
02/01/2014,4H-39179,47.07
02/01/2014,4H-54927,45.55
02/01/2014,4H-48896,46.84
02/01/2014,4H-39154,47.83
02/01/2014,4H-55229,45.05
02/01/2014,4H-39145,45.19
02/01/2014,4H-48756,55.34
02/01/2014,4H-48786,43.64
04/01/2014,4H-48726,
04/01/2014,4H-48845,
04/01/2014,4H-48963,
04/01/2014,4H-55146,
05/01/2014,4H-48951,46.18
05/01/2014,4H-48745,45.82
05/01/2014,4H-48828,44.24
05/01/2014,4H-55288,41.12
05/01/2014,4H-48826,46.76
05/01/2014,4H-55101,45.67
05/01/2014,4H-55102,41.62
05/01/2014,4H-48938,44.66
06/01/2014,4H-55201,45.77
09/01/2014,4H-48977,45.9
09/01/2014,4H-48935,41.4
09/01/2014,4H-39194,44.31
09/01/2014,4H-39180,43.98
09/01/2014,4H-55229,42.88
09/01/2014,4H-39195,
10/01/2014,4H-55176,49.65
10/01/2014,4H-48912,46.6
10/01/2014,4H-55251,40.71
10/01/2014,4H-55168,39.57
10/01/2014,4H-39163,47.72
11/01/2014,4H-48809,
11/01/2014,4H-55229,42.94
11/01/2014,4H-39145,43.93
11/01/2014,4H-54957,42.02
11/01/2014,4H-54972,40.36
13/01/2014,4H-55295,46.92
13/01/2014,4H-55001,39.11
13/01/2014,4H-48983,48.11
13/01/2014,4H-55254,42.68
13/01/2014,4H-48800,49.42
13/01/2014,4H-55367,41.13
14/01/2014,4H-55202,47.88
14/01/2014,4H-48719,48.03
14/01/2014,4H-48816,47.76
14/01/2014,4H-55380,37.84
14/01/2014,4H-48971,51.68
14/01/2014,4H-48932,43.49
15/01/2014,4H-48935,39.7
15/01/2014,4H-39178,43.07
15/01/2014,4H-39182,48.86
16/01/2014,4H-55168,39.84
16/01/2014,4H-48912,45.9
16/01/2014,4H-48809,40.38
16/01/2014,4H-39195,41.54
16/01/2014,4H-39145,44.48
16/01/2014,4H-55229,42.46
17/01/2014,4H-54972,40.21
17/01/2014,4H-48744,47.15
17/01/2014,4H-48728,43.52
17/01/2014,4H-39179,43.93
17/01/2014,4H-54927,42.62
17/01/2014,4H-48896,43.48
18/01/2014,4H-48951,43.24
18/01/2014,4H-55102,38.46
18/01/2014,4H-48938,42.3
18/01/2014,4H-55295,44.83
18/01/2014,4H-55270,48.83
19/01/2014,4H-55391,39.66
19/01/2014,4H-48719,47.81
19/01/2014,4H-48779,42.26
19/01/2014,4H-55176,49.3
19/01/2014,4H-48726,47.3
19/01/2014,4H-48971,49.27
19/01/2014,4H-48932,42
19/01/2014,4H-55146,44.79
20/01/2014,4H-55201,44.74
20/01/2014,4H-48858,38.08
20/01/2014,4H-55393,38.97
20/01/2014,4H-48730,43.05
20/01/2014,4H-48828,43.46
20/01/2014,4H-55288,39.81
20/01/2014,4H-55218,46.38
20/01/2014,4H-48826,43.96
22/01/2014,4H-55270,47.55
22/01/2014,4H-48983,47.22
22/01/2014,4H-48722,42.54
23/01/2014,4H-39194,42.59
23/01/2014,4H-39180,41.56
23/01/2014,4H-48730,42.01
23/01/2014,4H-48728,43.92
23/01/2014,4H-48744,43.21
23/01/2014,4H-48951,44.56
23/01/2014,4H-55183,45.14
23/01/2014,4H-39179,45.44
23/01/2014,4H-54927,41.23
23/01/2014,4H-48938,43.39
24/01/2014,4H-48726,48.66
24/01/2014,4H-55176,49.78
24/01/2014,4H-48717,42.62
24/01/2014,4H-48989,43.97
24/01/2014,4H-55146,46.12
25/01/2014,4H-55288,38.3
25/01/2014,4H-55218,46.37
25/01/2014,4H-48826,44.56
26/01/2014,4H-48828,42.39
27/01/2014,4H-55270,49.06
27/01/2014,4H-48983,48.85
27/01/2014,4H-39180,41.41
27/01/2014,4H-48732,38.93
28/01/2014,4H-39194,44.66
28/01/2014,4H-54905,40.21
02/02/2014,4H-48714,45.43
02/02/2014,4H-48963,
08/02/2014,4H-55254,43.51
11/02/2014,4H-39172,43.01
11/02/2014,4H-48927,46.84
12/02/2014,4H-48963,43.41
12/02/2014,4H-55222,42.12
12/02/2014,4H-48955,46.55
12/02/2014,4H-48845,49.94
12/02/2014,4H-48717,44.23
15/02/2014,4H-48800,48.64
15/02/2014,4H-48927,46.15
15/02/2014,4H-48816,48.07
15/02/2014,4H-49000,49.54
17/02/2014,4H-48963,46.38
17/02/2014,4H-55222,43.7
20/02/2014,4H-55254,41.64
20/02/2014,4H-48927,47.47
27/02/2014,4H-48800,48.48
22/02/2014,4H-48977,46.9
22/02/2014,4H-55254,41.62
22/02/2014,4H-55201,47.08
22/02/2014,4H-54957,45.31
22/02/2014,4H-39182,48.9
22/02/2014,4H-55001,40.47
22/02/2014,4H-55295,47.03
26/02/2014,4H-48718,49.49
26/02/2014,4H-48912,46.94
26/02/2014,4H-55251,41.53
26/02/2014,4H-55229,44.95
26/02/2014,4H-48809,41.56
26/02/2014,4H-39145,44.7
27/02/2014,4H-48786,43.93
27/02/2014,4H-48827,43.67
01/03/2014,4H-55125,46.3
03/03/2014,4H-55251,42.35
03/03/2014,4H-48912,46.64
05/03/2014,4H-55254,44.87
05/03/2014,4H-48977,46.44
06/03/2014,4H-55083,
08/03/2014,4H-39179,46.64
08/03/2014,4H-39154,47.43
08/03/2014,4H-54912,42.63
08/03/2014,4H-39145,44.12
08/03/2014,4H-48809,40.59
08/03/2014,4H-55229,45.02
08/03/2014,4H-55224,42.25
08/03/2014,4H-55295,47.28
08/03/2014,4H-55001,40.33
10/03/2014,4H-48977,47.22
12/03/2014,4H-49000,50.47
12/03/2014,4H-39154,47.02
12/03/2014,4H-48786,42.21
13/03/2014,4H-39194,45.68
16/03/2014,4H-48828,44.2
16/03/2014,4H-55146,47.93
16/03/2014,4H-48721,43.96
15/03/2014,4H-48983,51.7
15/03/2014,4H-48816,50.5
15/03/2014,4H-39197,46.5
17/03/2014,4H-48896,46.6
17/03/2014,4H-39154,46.1
19/03/2014,4H-48745,45.62
19/03/2014,4H-48951,45.07
19/03/2014,4H-48938,44.1
20/03/2014,4H-48816,51.45
20/03/2014,4H-39197,44.87
22/03/2014,4H-48719,49
22/03/2014,4H-55270,47.8
23/03/2014,4H-48728,45.63
24/03/2014,4H-48826,46.6
24/03/2014,4H-55288,42.5
24/03/2014,4H-39163,46.8
25/03/2014,4H-39197,44.34
25/03/2014,4H-48816,49.15
26/03/2014,4H-48730,46.3
27/03/2014,4H-48858,39.6
25/03/2014,4H-48845,46.92
29/03/2014,4H-49000,51.9
29/03/2014,4H-48845,48.5
29/03/2014,4H-48955,48.8
30/03/2014,4H-39182,36.5
30/03/2014,4H-48971,51
30/03/2014,4H-48809,40.5
30/03/2014,4H-39145,45.5
30/03/2014,4H-55229,43.7
01/04/2014,4H-55295,47.1
01/04/2014,4H-55001,38.8
02/04/2014,4H-48845,46.9
03/04/2014,4H-48786,43.3
03/04/2014,4H-48950,52.7
03/04/2014,4H-55101,46.6
03/04/2014,4H-39154,46.1
03/04/2014,4H-54912,41.4
04/04/2014,4H-48896,45.8
05/04/2014,4H-55101,45
05/04/2014,4H-48950,51
07/04/2014,4H-39179,46.1
07/04/2014,4H-54927,45.2
08/04/2014,4H-54984,40.2
10/04/2014,4H-48765,43.1
10/04/2014,4H-55032,46.8
11/04/2014,4H-48983,50.6
11/04/2014,4H-48722,46.3
12/04/2014,4H-55146,46.6
12/04/2014,4H-39178,46.2
13/04/2014,4H-48951,44.6
13/04/2014,4H-48745,43.7
13/04/2014,4H-48726,50.4
13/04/2014,4H-55176,50.7
13/04/2014,4H-48826,47
13/04/2014,4H-55288,42.3
14/04/2014,4H-55251,43.2
15/04/2014,4H-48938,43.9
15/04/2014,4H-39158,45.1
16/04/2014,4H-48728,45.5
16/04/2014,4H-48744,49.7
16/04/2014,4H-48714,43
16/04/2014,4H-55270,49
17/04/2014,4H-55218,48.78
17/04/2014,4H-54906,43.33
18/04/2014,4H-48912,47.4
18/04/2014,4H-48827,40.1
18/04/2014,4H-48997,45.5
22/04/2014,4H-49000,49.6
22/04/2014,4H-54977,45.8
22/04/2014,4H-48719,49.4
23/04/2014,4H-55201,46.99
23/04/2014,4H-48858,44.19
23/04/2014,4H-54927,48.48
23/04/2014,4H-39179,47.58
23/04/2014,4H-55295,47.73
24/04/2014,4H-48730,48.1
24/04/2014,4H-48714,44.93
24/04/2014,4H-55270,49.79
26/04/2014,4H-54977,48.07
26/04/2014,4H-48719,48.5
28/04/2014,4H-48955,45.31
28/04/2014,4H-54951,45.03
28/04/2014,4H-48809,41.48
29/04/2014,4H-55254,42.21
30/04/2014,4H-48845,49.94
30/04/2014,4H-48765,45.12
30/04/2014,4H-48718,49.86
30/04/2014,4H-48813,48.84
01/05/2014,4H-54977,54
02/05/2014,4H-39194,46.05
02/05/2014,4H-54972,44.05
02/05/2014,4H-54957,46.24
02/05/2014,4H-55295,46.9
01/05/2014,4H-39145,46.81
01/05/2014,4H-48809,42.33
01/05/2014,4H-39195,41.69
02/05/2014,4H-55224,44.11
02/05/2014,4H-55001,41.44
04/05/2014,4H-55288,42.93
04/05/2014,4H-39163,47.9
04/05/2014,4H-48826,50.11
04/05/2014,4H-39179,48.57
05/05/2014,4H-48955,47.2
05/05/2014,4H-48828,45.12
05/05/2014,4H-39172,49.25
05/05/2014,4H-48765,44.98
06/05/2014,4H-54984,41.8
06/05/2014,4H-48896,48.57
07/05/2014,4H-48923,46.9
08/05/2014,4H-48717,43.86
08/05/2014,4H-48890,47.81
08/05/2014,4H-55392,46.31
09/05/2014,4H-39194,44.81
14/05/2014,4H-55168,42.17
14/05/2014,4H-55291,44.8
15/05/2014,4H-48890,48.7
15/05/2014,4H-55023,46.28
15/05/2014,4H-55026,53.31
15/05/2014,4H-55224,43.25
15/05/2014,4H-55295,
18/09/2014,4H-55316,47.33
18/09/2014,4H-55303,47.91
18/09/2014,4H-55298,45.44
18/09/2014,4H-55042,47.03
18/09/2014,4H-48744,47.91
18/09/2014,4H-48728,44.8
19/09/2014,4H-55074,44.34
19/09/2014,4H-48845,47.2
19/09/2014,4H-48813,48.68
19/09/2014,4H-48745,45.18
19/09/2014,4H-48951,43.74
19/09/2014,4H-55310,42.14
19/09/2014,4H-55044,40.9
19/09/2014,4H-55061,38.59
19/09/2014,4H-55040,42.9
20/09/2014,4H-55125,47.8
20/09/2014,4H-48730,47.81
20/09/2014,4H-55072,43.92
20/09/2014,4H-55362,44.35
20/09/2014,4H-55393,42.37
20/09/2014,4H-55361,42.62
20/09/2014,4H-55314,41.47
20/09/2014,4H-48719,46.31
20/09/2014,4H-39179,45.02
20/09/2014,4H-54927,46.95
20/09/2014,4H-55065,41.08
21/09/2014,4H-55307,38.05
21/09/2014,4H-55306,39.05
21/09/2014,4H-48997,46.62
21/09/2014,4H-48756,49.96
21/09/2014,4H-55087,46.3
21/09/2014,4H-48786,43.61
21/09/2014,4H-55097,42.27
21/09/2014,4H-55299,41.45
21/09/2014,4H-55146,43.88
21/09/2014,4H-55100,40.82
21/09/2014,4H-55099,43.36
22/09/2014,4H-48971,48.78
22/09/2014,4H-55001,40.5
22/09/2014,4H-55358,46.98
22/09/2014,4H-55357,38.65
22/09/2014,4H-55081,42.49
23/09/2014,4H-55084,44.98
23/09/2014,4H-55369,39.9
23/09/2014,4H-55052,44.31
23/09/2014,4H-54957,43.36
23/09/2014,4H-55051,
23/09/2014,4H-48809,41.5
23/09/2014,4H-55080,43.91
23/09/2014,4H-39145,43.29
24/09/2014,4H-55356,41.75
24/09/2014,4H-55355,42.98
24/09/2014,4H-55354,39.43
24/09/2014,4H-55353,38.18
24/09/2014,4H-55312,42.03
24/09/2014,4H-55254,43.17
24/09/2014,4H-55201,46.7
24/09/2014,4H-55050,40.72
24/09/2014,4H-55063,42.06
24/09/2014,4H-48800,49.05
27/09/2014,4H-55349,40.9
27/09/2014,4H-55060,45.45
27/09/2014,4H-55350,43.5
27/09/2014,4H-48726,47.28
27/09/2014,4H-55068,42.93
29/09/2014,4H-55079,37.77
29/09/2014,4H-55078,40.68
29/09/2014,4H-55053,43.72
29/09/2014,4H-54906,45.65
29/09/2014,4H-55088,40.42
29/09/2014,4H-48945,43.01
29/09/2014,4H-55377,41.84
29/09/2014,4H-48950,48.34
29/09/2014,4H-55092,39.13
30/09/2014,4H-55069,42.35
30/09/2014,4H-55311,38.48
30/09/2014,4H-55076,40.43
30/09/2014,4H-55077,41.3
30/09/2014,4H-48828,44.51
30/09/2014,4H-55365,47.35
30/09/2014,4H-55346,38.94
30/09/2014,4H-39154,45.8
30/09/2014,4H-55090,41.52
30/09/2014,4H-55091,37.77
30/09/2014,4H-48896,46.53
30/09/2014,4H-55045,42.04
01/10/2014,4H-55313,43.49
01/10/2014,4H-48938,42.68
01/10/2014,4H-55032,46
01/10/2014,4H-55066,41.44
01/10/2014,4H-55304,40.91
01/10/2014,4H-55305,36.59
01/10/2014,4H-55067,38.91
01/10/2014,4H-55033,41.08
01/10/2014,4H-55251,43.01
02/10/2014,4H-55034,41.58
02/10/2014,4H-39194,43.16
02/10/2014,4H-55302,43.91
02/10/2014,4H-55095,40.06
02/10/2014,4H-55093,37.07
02/10/2014,4H-55381,41.38
02/10/2014,4H-54984,38.54
02/10/2014,4H-48721,41.6
07/10/2014,4H-48816,49.49
07/10/2014,4H-55349,41.39
07/10/2014,4H-55060,44.87
07/10/2014,4H-39197,45.59
08/10/2014,4H-55057,43.35
08/10/2014,4H-55076,41.79
08/10/2014,4H-55069,43.25
08/10/2014,4H-55077,43.33
08/10/2014,4H-55311,39.27
08/10/2014,4H-55270,47.47
09/10/2014,4H-39182,46.23
09/10/2014,4H-55084,42.4
09/10/2014,4H-39178,45.53
09/10/2014,4H-55369,39
10/10/2014,4H-55047,46.26
10/10/2014,4H-55295,45.85
10/10/2014,4H-55001,39.56
10/10/2014,4H-55081,42.65
10/10/2014,4H-48718,46.67
13/10/2014,4H-55058,36.44
13/10/2014,4H-54951,47.36
13/10/2014,4H-48955,48.2
14/10/2014,4H-55062,40.35
14/10/2014,4H-55364,44.76
14/10/2014,4H-48826,45.14
14/10/2014,4H-55288,40.61
14/10/2014,4H-55341,43.42
14/10/2014,4H-39163,45.7
20/10/2014,4H-48858,38
20/10/2014,4H-55353,37
20/10/2014,4H-55050,40
20/10/2014,4H-55312,38.3
30/10/2014,4H-48828,44.63
30/10/2014,4H-48772,42.61
30/10/2014,4H-55060,
30/10/2014,4H-48816,48.95
30/10/2014,4H-55349,41.58
30/10/2014,4H-55365,
30/10/2014,4H-39172,42.7
30/10/2014,4H-55345,41.05
31/10/2014,4H-48772,41.65
31/10/2014,4H-48816,
31/10/2014,4H-55349,39.02
31/10/2014,4H-39197,
03/11/2014,4H-48714,43.75
04/11/2014,4H-39158,45.14
04/11/2014,4H-48744,48.84
04/11/2014,4H-55298,45.88
04/11/2014,4H-55296,47.62
06/11/2014,4H-55393,41.96
06/11/2014,4H-55361,43.87
06/11/2014,4H-55362,45.99
06/11/2014,4H-55072,45.39
